412.50	2061.56	1290.05	2741.36
413.00	2011.83	1261.38	2753.48
413.50	1925.58	1233.15	2739.66
414.00	1739.57	1195.58	2729.60
414.50	1649.22	1147.05	2703.66
415.00	1579.21	1093.86	2692.13
415.50	1528.61	1048.65	2680.32
416.00	1547.21	1007.68	2655.23
416.50	1568.45	941.83	2634.47
417.00	1504.45	874.31	2606.64
417.50	1435.26	806.25	2583.53
418.00	1387.93	708.83	2565.37
418.50	1354.84	578.67	2554.53
419.00	1414.00	471.52	2587.45
419.50	1443.91	351.71	2576.42
